Real,Imaginary
0.149351466447420783,-0.492345802734221571
0.100373970677298044,-0.504614026767462143
0.050429818699558683,-0.512022541872845349
-0.000000000000000083,-0.514500000000000068
-0.050429818699558961,-0.512022541872845349
-0.100373970677297947,-0.504614026767462032
-0.149351466447420922,-0.492345802734221516
-0.196890625951838677,-0.475336019477057115
-0.242533621096975849,-0.453748490507228708
-0.285840884888585389,-0.427791115529659538
-0.326395344702196444,-0.397713878255127551
-0.363806438920478703,-0.363806438920478759
-0.397713878255128217,-0.326395344702195667
-0.427791115529659649,-0.285840884888585334
-0.453748490507228652,-0.242533621096975904
-0.475336019477057115,-0.196890625951838788
-0.492345802734221516,-0.149351466447420922
-0.504614026767462143,-0.100373970677297961
-0.512022541872845349,-0.050429818699559051
-0.514500000000000068,0.000000000000000063
-0.512022541872845349,0.050429818699559051
-0.504614026767462143,0.100373970677297961
-0.492345802734221516,0.149351466447420922
-0.475336019477057115,0.196890625951838788
-0.453748490507228652,0.242533621096975904
-0.427791115529659649,0.285840884888585334
-0.397713878255128217,0.326395344702195667
-0.363806438920478703,0.363806438920478759
-0.326395344702195611,0.397713878255128273
-0.285840884888585389,0.427791115529659538
-0.242533621096975849,0.453748490507228708
-0.196890625951838677,0.475336019477057115
-0.149351466447420922,0.492345802734221516
-0.100373970677297975,0.504614026767462143
-0.050429818699558961,0.512022541872845349
0.000000000000000032,0.514500000000000068
0.050429818699558912,0.512022541872845349
0.100373970677298044,0.504614026767462143
0.149351466447420894,0.492345802734221571
0.196890625951838760,0.475336019477057115
0.242533621096975793,0.453748490507228708
0.285840884888585389,0.427791115529659594
0.326395344702195722,0.397713878255128161
0.363806438920478759,0.363806438920478759
0.397713878255128217,0.326395344702195667
0.427791115529659649,0.285840884888585278
0.453748490507228708,0.242533621096975821
0.475336019477057115,0.196890625951838732
0.492345802734221516,0.149351466447420894
0.504614026767462143,0.100373970677298002
0.512022541872845349,0.050429818699558947
0.514500000000000068,0.000000000000000000
0.514500000000000068,-0.000000000000000126
0.512022541872845349,-0.050429818699558884
0.504614026767461921,-0.100373970677298252
0.492345802734221627,-0.149351466447421005
0.475336019477057226,-0.196890625951838510
0.453748490507228541,-0.242533621096975932
0.427791115529659649,-0.285840884888585278
0.397713878255128217,-0.326395344702195611
0.379395691114075673,-0.269720521214224462
0.405117779699537550,-0.229281125632523564
0.426545519038700749,-0.186411293080664564
0.443451769763974657,-0.141565454448459527
0.455657321411889193,-0.095218986781746340
0.463032792098591106,-0.047863174167441035
0.465500000000000025,-0.000000000000000114
0.465500000000000025,0.000000000000000000
0.463032792098591217,0.047863174167441278
0.455657321411889082,0.095218986781746492
0.443451769763974601,0.141565454448459610
0.426545519038700749,0.186411293080664564
0.405117779699537217,0.229281125632523952
0.379395691114075728,0.269720521214224407
0.349651913820227089,0.307300812172458471
0.316201739256689984,0.341623638074188773
0.279399747595265424,0.372325168426339448
0.239636049102826126,0.399079959369532777
0.197332148875440205,0.421604403463959443
0.152936478779493457,0.439659735998794376
0.106919643962350833,0.453054565957528133
0.059769434320719385,0.461646904810355252
0.011985653806397118,0.465345671627912849
-0.035925177619953903,0.464111658561789264
-0.083455193226397356,0.457957946457471898
-0.130100563023424071,0.446949766194130682
-0.175366834487178630,0.431203807221070934
-0.218774173879217493,0.410886980620542352
-0.259862452603505600,0.386214649808744093
-0.298196124684000530,0.357448347630037355
-0.333368843660350078,0.324893004043732947
-0.365007769961458950,0.288893713790665085
-0.392777523097693038,0.249832078303089899
-0.416383736777504454,0.208122160634570313
-0.435576179263349850,0.164206096288603526
-0.450151405890359735,0.118549406472291619
-0.459954915630396477,0.071636063455740320
-0.464882788841388617,0.023963360345595992
-0.464882788841388617,-0.023963360345595992
-0.459954915630396477,-0.071636063455740320
-0.450151405890359735,-0.118549406472291619
-0.435576179263349850,-0.164206096288603526
-0.416383736777504454,-0.208122160634570313
-0.392777523097693038,-0.249832078303089899
-0.365007769961458950,-0.288893713790665085
-0.333368843660350078,-0.324893004043732947
-0.298196124684000030,-0.357448347630037799
-0.259862452603505600,-0.386214649808744093
-0.218774173879217521,-0.410886980620542408
-0.175366834487178630,-0.431203807221070934
-0.130100563023424071,-0.446949766194130682
-0.083455193226397356,-0.457957946457471898
-0.035925177619953494,-0.464111658561789209
0.011985653806397220,-0.465345671627912738
0.059769434320719593,-0.461646904810355252
0.106919643962351027,-0.453054565957528022
0.152936478779493845,-0.439659735998794210
0.197332148875440011,-0.421604403463959554
0.239636049102826126,-0.399079959369532777
0.279399747595265535,-0.372325168426339392
0.271416699894781288,-0.319536441612261524
0.221748216915721857,-0.250301994188416144
0.189960851306898632,-0.275205804754838579
0.155403428731436005,-0.296096494978433433
0.118579874227023832,-0.312669431554002730
0.080027158137759472,-0.324682943747271746
0.040307465877379781,-0.331961847498389195
-0.000000000000000054,-0.334399999999999975
-0.040307465877379892,-0.331961847498389251
-0.080027158137759000,-0.324682943747271857
-0.118579874227024068,-0.312669431554002619
-0.155403428731436172,-0.296096494978433378
-0.189960851306898465,-0.275205804754838690
-0.221748216915721719,-0.250301994188416366
-0.250301994188416421,-0.221748216915721635
-0.275205804754838690,-0.189960851306898493
-0.296096494978433322,-0.155403428731436227
-0.312669431554002897,-0.118579874227023416
-0.324682943747271802,-0.080027158137759138
-0.331961847498389251,-0.040307465877379885
-0.334399999999999975,0.000000000000000041
-0.331961847498389195,0.040307465877379878
-0.324682943747271802,0.080027158137759138
-0.312669431554002619,0.118579874227024124
-0.296096494978433322,0.155403428731436227
-0.275205804754838690,0.189960851306898493
-0.250301994188416421,0.221748216915721635
-0.221748216915721719,0.250301994188416366
-0.189960851306898465,0.275205804754838690
-0.155403428731436172,0.296096494978433378
-0.118579874227024068,0.312669431554002619
-0.080027158137759583,0.324682943747271691
-0.040307465877380044,0.331961847498389251
0.000000000000000020,0.334399999999999975
0.040307465877380010,0.331961847498389251
0.080027158137759263,0.324682943747271746
0.118579874227023957,0.312669431554002675
0.155403428731436227,0.296096494978433378
0.189960851306898493,0.275205804754838690
0.221748216915721857,0.250301994188416144
0.250301994188416199,0.221748216915721830
0.275205804754838690,0.189960851306898465
0.296096494978433378,0.155403428731436172
0.312669431554002675,0.118579874227023901
0.324682943747271746,0.080027158137759333
