Real_1H,Imag_1H,Real_2H,Imag_2H
0.002000000000000000,0.000000000000000000,0.582193776770423166,-0.488518583361770176
0.001532088886237956,0.001285575219373078,0.658179306876173320,-0.380000000000000449
-0.008466805524679955,0.080556273524830121,0.259935308927508546,-0.714166391797290578
0.001532088886237956,0.001285575219373078,0.582193776770423166,-0.488518583361770176
0.000000000000000000,0.000000000000000000,0.582193776770423166,-0.488518583361770176
-0.034641016151377546,0.019999999999999997,0.488518583361769898,-0.582193776770423499
-0.040000000000000001,0.000000000000000005,0.488518583361769898,-0.582193776770423499
-0.079229955659438259,0.016840846956238505,0.488518583361769898,-0.582193776770423499
-0.136000000000000010,0.000000000000000017,0.488518583361769898,-0.582193776770423499
-0.136000000000000010,0.000000000000000017,0.380000000000000171,-0.658179306876173431
-0.127798196426883531,-0.046514739492290971,0.380000000000000171,-0.658179306876173431
-0.104182044264180998,-0.087419114917369381,0.380000000000000171,-0.658179306876173431
-0.067999999999999977,-0.117779454914683668,0.380000000000000171,-0.658179306876173431
-0.023616152162702523,-0.133933854409660297,0.380000000000000171,-0.658179306876173431
-0.023616152162702523,-0.133933854409660297,-0.000000000000000122,-0.760000000000000120
0.002000000000000000,0.000000000000000000,-0.379999999999999838,0.658179306876173431
0.002000000000000000,-0.000000000000000000,-0.379999999999999838,0.658179306876173431
0.000000000000000000,0.000000000000000000,-0.379999999999999838,0.658179306876173431
0.023616152162702481,-0.133933854409660325,0.380000000000000171,-0.658179306876173431
0.023616152162702481,-0.133933854409660325,0.488518583361769898,-0.582193776770423499
0.068000000000000019,-0.117779454914683654,0.380000000000000171,-0.658179306876173431
0.104182044264180984,-0.087419114917369409,0.748453892289278055,-0.131972615026867052
0.195892425186158792,-0.060424810754235461,0.658179306876173320,-0.380000000000000449
0.104182044264180984,-0.087419114917369409,0.760000000000000120,0.000000000000000000
-0.019999999999999990,0.034641016151377546,0.748453892289278055,-0.131972615026867052
-0.040499999999999974,0.070148057706539521,0.658179306876173320,-0.380000000000000449
-0.040499999999999974,0.070148057706539521,0.714166391797290467,-0.259935308927508102
-0.019999999999999990,0.034641016151377546,0.714166391797290467,-0.259935308927508102
-0.001000000000000000,0.001732050807568877,0.714166391797290467,-0.259935308927508102
-0.034641016151377546,0.019999999999999997,0.714166391797290467,-0.259935308927508102
-0.040000000000000001,0.000000000000000005,0.714166391797290467,-0.259935308927508102
-0.001879385241571817,0.000684040286651338,0.714166391797290467,-0.259935308927508102
-0.034641016151377553,-0.020000000000000000,0.714166391797290467,-0.259935308927508102
-0.065530376544370730,-0.047610605435690331,0.714166391797290467,-0.259935308927508102
-0.079229955659438259,-0.016840846956238505,0.714166391797290467,-0.259935308927508102
-0.127798196426883531,-0.046514739492290971,0.748453892289278055,-0.131972615026867052
-0.136000000000000010,0.000000000000000017,0.714166391797290467,-0.259935308927508102
-0.136000000000000010,0.000000000000000017,0.658179306876173320,-0.380000000000000449
-0.079229955659438259,0.016840846956238505,0.658179306876173320,-0.380000000000000449
-0.065530376544370730,0.047610605435690324,0.658179306876173320,-0.380000000000000449
-0.034641016151377553,-0.020000000000000000,0.714166391797290467,0.259935308927508213
-0.067999999999999977,0.117779454914683668,0.488518583361769898,-0.582193776770423499
-0.104182044264180998,0.087419114917369381,0.488518583361769898,-0.582193776770423499
-0.127798196426883531,0.046514739492290971,0.582193776770423166,-0.488518583361770176
-0.127798196426883531,0.046514739492290971,0.658179306876173320,-0.380000000000000449
-0.065530376544370730,0.047610605435690324,0.582193776770423166,-0.488518583361770176
0.144000000000000017,-0.249415316289918310,0.714166391797290467,0.259935308927508213
-0.008466805524679955,0.080556273524830121,0.488518583361769898,-0.582193776770423499
-0.008466805524679955,0.080556273524830121,0.380000000000000171,-0.658179306876173431
-0.040499999999999974,0.070148057706539521,0.488518583361769898,-0.582193776770423499
0.073997182069050663,0.032945668089139811,-0.760000000000000120,0.000000000000000093
-0.079229955659438259,0.016840846956238505,0.582193776770423166,-0.488518583361770176
-0.136000000000000010,0.000000000000000017,0.582193776770423166,-0.488518583361770176
0.074539884989525865,-0.278186637971251816,0.658179306876173542,0.380000000000000004
-0.184698617919995950,0.088946166519099340,0.582193776770423166,-0.488518583361770176
-0.202710319376151304,0.030553664566115902,0.582193776770423166,-0.488518583361770176
-0.202710319376151304,0.030553664566115902,0.488518583361769898,-0.582193776770423499
-0.184698617919995950,0.088946166519099340,0.380000000000000171,-0.658179306876173431
-0.127798196426883531,0.046514739492290971,0.380000000000000171,-0.658179306876173431
-0.127798196426883531,0.046514739492290971,0.259935308927508546,-0.714166391797290578
-0.065530376544370730,0.047610605435690324,0.259935308927508546,-0.714166391797290578
-0.040499999999999974,0.070148057706539521,0.259935308927508546,-0.714166391797290578
-0.008466805524679955,0.080556273524830121,0.131972615026866830,-0.748453892289278278
-0.019999999999999990,0.034641016151377546,0.259935308927508546,-0.714166391797290578
-0.001879385241571817,-0.000684040286651338,0.259935308927508546,-0.714166391797290578
